procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
 1  0      0 31443900   5504 6110492    0    0     0     0  837 1336  0  0 100  0  0 2025-08-25 13:30:02
 0  0      0 31443900   5504 6110492    0    0     0     8  915 1432  0  0 100  0  0 2025-08-25 13:30:03
 0  0      0 31443900   5504 6110496    0    0     0    96  846 1404  0  0 100  0  0 2025-08-25 13:30:04
 0  0      0 31443900   5504 6110496    0    0     0    80  855 1397  0  0 100  0  0 2025-08-25 13:30:05
 0  0      0 31443900   5504 6110496    0    0     0     0  853 1385  0  0 100  0  0 2025-08-25 13:30:06
 0  0      0 31443900   5504 6110496    0    0     0     0  882 1402  0  0 100  0  0 2025-08-25 13:30:07
 0  0      0 31448836   5504 6110496    0    0     0     0 1003 1478  0  0 100  0  0 2025-08-25 13:30:08
 0  0      0 31448836   5504 6110496    0    0     0     0  793 1331  0  0 100  0  0 2025-08-25 13:30:09
 0  0      0 31449056   5504 6110496    0    0     0    52  894 1479  0  0 100  0  0 2025-08-25 13:30:10
 0  0      0 31449448   5504 6110604    0    0     0    44 4714 12301 11  0 89  0  0 2025-08-25 13:30:11
 0  0      0 31449448   5504 6110572    0    0     0     0 1041 1428  0  0 100  0  0 2025-08-25 13:30:12
 0  0      0 31449448   5504 6110572    0    0     0     0  881 1386  0  0 100  0  0 2025-08-25 13:30:13
 0  0      0 31449448   5504 6110572    0    0     0     0  830 1352  0  0 100  0  0 2025-08-25 13:30:14
 0  0      0 31450532   5504 6110572    0    0     0    72 1017 1497  0  0 100  0  0 2025-08-25 13:30:15
 0  0      0 31450532   5504 6110572    0    0     0    96  902 1415  0  0 100  0  0 2025-08-25 13:30:16
 0  0      0 31447048   5504 6110572    0    0     0   131 1011 1456  0  0 100  0  0 2025-08-25 13:30:17
 1  0      0 31446548   5504 6110572    0    0     0     0  988 1428  0  0 100  0  0 2025-08-25 13:30:18
 0  0      0 31445552   5504 6110572    0    0     0     0  964 1423  0  0 100  0  0 2025-08-25 13:30:19
 0  0      0 31446064   5504 6110572    0    0     0    72  856 1398  0  0 100  0  0 2025-08-25 13:30:20
 0  0      0 31446064   5504 6110572    0    0     0     0  833 1375  0  0 100  0  0 2025-08-25 13:30:21
 0  0      0 31453664   5504 6110572    0    0     0     0 1475 1737  1  0 99  0  0 2025-08-25 13:30:22
 0  0      0 31453160   5504 6110572    0    0     0    12 4004 4395  0  0 100  0  0 2025-08-25 13:30:23
 1  0      0 31453160   5504 6110572    0    0     0     0  941 1400  0  0 100  0  0 2025-08-25 13:30:24
 0  0      0 31453160   5504 6110572    0    0     0    84  966 1412  0  0 100  0  0 2025-08-25 13:30:25
 0  0      0 31453160   5504 6110572    0    0     0     0  843 1384  0  0 100  0  0 2025-08-25 13:30:26
 0  0      0 31453160   5504 6110572    0    0     0    12  886 1450  0  0 100  0  0 2025-08-25 13:30:27
 0  0      0 31453160   5504 6110572    0    0     0    12  889 1389  0  0 100  0  0 2025-08-25 13:30:28
 0  0      0 31453160   5504 6110572    0    0     0     4  825 1364  0  0 100  0  0 2025-08-25 13:30:29
 0  0      0 31453160   5504 6110572    0    0     0    56  841 1385  0  0 100  0  0 2025-08-25 13:30:30
 1  0      0 31453160   5504 6110572    0    0     0     0  867 1418  0  0 100  0  0 2025-08-25 13:30:31
 0  0      0 31453160   5504 6110572    0    0     0     0  854 1404  0  0 100  0  0 2025-08-25 13:30:32
 0  0      0 31453160   5504 6110572    0    0     0     0  788 1350  0  0 100  0  0 2025-08-25 13:30:33
 0  0      0 31453316   5504 6110572    0    0     0     0  941 1405  0  0 100  0  0 2025-08-25 13:30:34
 0  0      0 31453648   5504 6110572    0    0     0    56  897 1433  0  0 100  0  0 2025-08-25 13:30:35
 0  0      0 31453648   5504 6110572    0    0     0     0  860 1391  0  0 100  0  0 2025-08-25 13:30:36
 0  0      0 31447852   5504 6110572    0    0     0    48  925 1406  0  0 100  0  0 2025-08-25 13:30:37
 7  0      0 31445804   5504 6110612    0    0     0     8 6977 20560 18  0 82  0  0 2025-08-25 13:30:38
 0  0      0 31437392   5504 6110656    0    0     0    32 8149 24381 20  0 79  0  0 2025-08-25 13:30:39
 0  0      0 31437392   5504 6110656    0    0     0    72  838 1370  0  0 100  0  0 2025-08-25 13:30:40
 0  0      0 31437392   5504 6110656    0    0     0     4  880 1388  0  0 100  0  0 2025-08-25 13:30:41
 0  0      0 31437392   5504 6110656    0    0     0     0 1915 1965  0  0 100  0  0 2025-08-25 13:30:42
 0  0      0 31437392   5504 6110660    0    0     0    64 1935 2015  0  0 100  0  0 2025-08-25 13:30:43
 0  0      0 31437392   5504 6110660    0    0     0     8 1439 1713  0  0 100  0  0 2025-08-25 13:30:44
 0  0      0 31443912   5504 6110660    0    0     0    44  981 1450  0  0 100  0  0 2025-08-25 13:30:45
 0  0      0 31443912   5504 6110660    0    0     0     0 3963 4322  0  0 100  0  0 2025-08-25 13:30:46
 0  0      0 31443436   5504 6110660    0    0     0   272 1347 1786  1  0 99  0  0 2025-08-25 13:30:47
 0  0      0 31440916   5504 6110660    0    0     0     0 1035 1476  0  0 100  0  0 2025-08-25 13:30:48
 0  0      0 31440916   5504 6110660    0    0     0     0  868 1376  0  0 100  0  0 2025-08-25 13:30:49
 0  0      0 31440916   5504 6110660    0    0     0     0  872 1410  0  0 100  0  0 2025-08-25 13:30:50
 0  0      0 31440916   5504 6110660    0    0     0    76  867 1431  0  0 100  0  0 2025-08-25 13:30:51
 0  0      0 31440916   5504 6110660    0    0     0    12  878 1409  0  0 100  0  0 2025-08-25 13:30:52
 0  0      0 31443032   5504 6110660    0    0     0     4 1044 1459  0  0 100  0  0 2025-08-25 13:30:53
 0  0      0 31443032   5504 6110660    0    0     0     0  843 1382  0  0 100  0  0 2025-08-25 13:30:54
 0  0      0 31443032   5504 6110660    0    0     0     0  833 1379  0  0 100  0  0 2025-08-25 13:30:55
 0  0      0 31443032   5504 6110660    0    0     0    48  827 1395  0  0 100  0  0 2025-08-25 13:30:56
 0  0      0 31439000   5504 6110660    0    0     0     0  912 1426  0  0 100  0  0 2025-08-25 13:30:57
 0  0      0 31439044   5504 6110660    0    0     0    16  864 1387  0  0 100  0  0 2025-08-25 13:30:58
 0  0      0 31438864   5504 6110660    0    0     0     4 1026 1504  0  0 100  0  0 2025-08-25 13:30:59
 0  0      0 31440556   5504 6110532    0    0     0    16 2514 2926  0  0 100  0  0 2025-08-25 13:31:00
 0  0      0 31440556   5504 6110532    0    0     0    64 1063 1720  0  0 100  0  0 2025-08-25 13:31:01
 0  0      0 31446228   5504 6110532    0    0     0     0 1042 1444  0  0 100  0  0 2025-08-25 13:31:02
 0  0      0 31446272   5504 6110532    0    0     0     0  916 1426  0  0 100  0  0 2025-08-25 13:31:03
 0  0      0 31451848   5504 6110532    0    0     0     8 1023 1491  0  0 100  0  0 2025-08-25 13:31:04
 1  0      0 31451848   5504 6110532    0    0     0     4  858 1380  0  0 100  0  0 2025-08-25 13:31:05
 0  0      0 31451848   5504 6110532    0    0     0    56  832 1400  0  0 100  0  0 2025-08-25 13:31:06
 0  0      0 31451848   5504 6110532    0    0     0     0  913 1459  0  0 100  0  0 2025-08-25 13:31:07
 0  0      0 31451848   5504 6110532    0    0     0     0  890 1390  0  0 100  0  0 2025-08-25 13:31:08
 0  0      0 31451848   5504 6110532    0    0     0     0  832 1372  0  0 100  0  0 2025-08-25 13:31:09
 0  0      0 31451848   5504 6110532    0    0     0     0  841 1424  0  0 100  0  0 2025-08-25 13:31:10
 0  0      0 31452656   5504 6110532    0    0     0    56 1016 1510  0  0 100  0  0 2025-08-25 13:31:11
 0  0      0 31453276   5504 6110532    0    0     0     0  809 1386  0  0 100  0  0 2025-08-25 13:31:12
 1  0      0 31453276   5504 6110532    0    0     0     0  812 1372  0  0 100  0  0 2025-08-25 13:31:13
 0  0      0 31453276   5504 6110532    0    0     0     0  825 1365  0  0 100  0  0 2025-08-25 13:31:14
 0  0      0 31453276   5504 6110532    0    0     0     0  895 1418  0  0 100  0  0 2025-08-25 13:31:15
 0  0      0 31453276   5504 6110532    0    0     0    52  897 1406  0  0 100  0  0 2025-08-25 13:31:16
 1  0      0 31452272   5504 6110532    0    0     0   218  981 1483  0  0 100  0  0 2025-08-25 13:31:17
 0  0      0 31452328   5504 6110532    0    0     0     0  862 1353  0  0 100  0  0 2025-08-25 13:31:18
 0  0      0 31452328   5504 6110532    0    0     0     0  838 1400  0  0 100  0  0 2025-08-25 13:31:19
 0  0      0 31452328   5504 6110532    0    0     0     0  825 1361  0  0 100  0  0 2025-08-25 13:31:20
 0  0      0 31452328   5504 6110532    0    0     0    56  839 1370  0  0 100  0  0 2025-08-25 13:31:21
 1  0      0 31452328   5504 6110536    0    0     0     0  853 1383  0  0 100  0  0 2025-08-25 13:31:22
 0  0      0 31454316   5504 6110536    0    0     0     8 4182 4473  0  0 100  0  0 2025-08-25 13:31:23
 0  0      0 31454316   5504 6110536    0    0     0     0  857 1378  0  0 100  0  0 2025-08-25 13:31:24
 0  0      0 31454316   5504 6110536    0    0     0     0  815 1341  0  0 100  0  0 2025-08-25 13:31:25
 0  0      0 31454316   5504 6110536    0    0     0    64  860 1367  0  0 100  0  0 2025-08-25 13:31:26
 0  0      0 31454316   5504 6110536    0    0     0     0  846 1421  0  0 100  0  0 2025-08-25 13:31:27
 0  0      0 31454316   5504 6110536    0    0     0     4  831 1364  0  0 100  0  0 2025-08-25 13:31:28
 0  0      0 31455932   5504 6110536    0    0     0     4  955 1422  0  0 100  0  0 2025-08-25 13:31:29
 0  0      0 31456020   5504 6110536    0    0     0     0  876 1399  0  0 100  0  0 2025-08-25 13:31:30
 0  0      0 31456020   5504 6110536    0    0     0     0  875 1397  0  0 100  0  0 2025-08-25 13:31:31
 0  0      0 31456020   5504 6110536    0    0     0    52  864 1375  0  0 100  0  0 2025-08-25 13:31:32
 0  0      0 31456020   5504 6110536    0    0     0     0  817 1358  0  0 100  0  0 2025-08-25 13:31:33
 0  0      0 31456020   5504 6110536    0    0     0     0  892 1372  0  0 100  0  0 2025-08-25 13:31:34
 0  0      0 31456020   5504 6110536    0    0     0     4  837 1400  0  0 100  0  0 2025-08-25 13:31:35
 0  0      0 31456020   5504 6110536    0    0     0     0 1020 1445  0  0 100  0  0 2025-08-25 13:31:36
 0  0      0 31459292   5504 6110536    0    0     0    52 1000 1431  0  0 100  0  0 2025-08-25 13:31:37
 0  0      0 31459292   5504 6110536    0    0     0     0  869 1373  0  0 100  0  0 2025-08-25 13:31:38
 0  0      0 31449076   5504 6110556    0    0     0    48 5123 12649 10  1 88  0  0 2025-08-25 13:31:39
 0  0      0 31449172   5504 6110592    0    0     0     0 1029 1408  0  0 100  0  0 2025-08-25 13:31:40
 0  0      0 31449172   5504 6110592    0    0     0     4  925 1414  0  0 100  0  0 2025-08-25 13:31:41
 0  0      0 31449244   5504 6110592    0    0     0    68  930 1398  0  0 100  0  0 2025-08-25 13:31:42
 0  0      0 31451500   5504 6110592    0    0     0     0 1073 1504  0  0 100  0  0 2025-08-25 13:31:43
 0  0      0 31451500   5504 6110592    0    0     0    68  856 1394  0  0 100  0  0 2025-08-25 13:31:44
 0  0      0 31451500   5504 6110592    0    0     0     8  840 1384  0  0 100  0  0 2025-08-25 13:31:45
 0  0      0 31451500   5504 6110592    0    0     0     0 4005 4353  0  0 100  0  0 2025-08-25 13:31:46
 0  0      0 31451500   5504 6110592    0    0     0    93  962 1496  0  0 100  0  0 2025-08-25 13:31:47
 0  0      0 31450744   5504 6110592    0    0     0     8 1082 1766  0  0 99  0  0 2025-08-25 13:31:48
 0  0      0 31450744   5504 6110616    0    0     0     0  848 1394  0  0 100  0  0 2025-08-25 13:31:49
 0  0      0 31450744   5504 6110616    0    0     0     0  927 1420  0  0 100  0  0 2025-08-25 13:31:50
 0  0      0 31450936   5504 6110616    0    0     0     0 1039 1509  0  0 100  0  0 2025-08-25 13:31:51
 0  0      0 31450936   5504 6110616    0    0     0    68  837 1390  0  0 100  0  0 2025-08-25 13:31:52
 0  0      0 31450936   5504 6110616    0    0     0     0  847 1392  0  0 100  0  0 2025-08-25 13:31:53
 0  0      0 31450936   5504 6110616    0    0     0    32  847 1379  0  0 100  0  0 2025-08-25 13:31:54
 0  0      0 31450936   5504 6110616    0    0     0     0  851 1397  0  0 100  0  0 2025-08-25 13:31:55
 0  0      0 31456100   5504 6110616    0    0     0     0  997 1450  0  0 100  0  0 2025-08-25 13:31:56
 0  0      0 31454628   5504 6110616    0    0     0    56  926 1416  0  0 100  0  0 2025-08-25 13:31:57
 0  0      0 31454628   5504 6110616    0    0     0     4  839 1388  0  0 100  0  0 2025-08-25 13:31:58
 0  0      0 31454628   5504 6110616    0    0     0    12  818 1399  0  0 100  0  0 2025-08-25 13:31:59
 0  0      0 31454004   5504 6110616    0    0     0    16 2646 3000  0  0 99  0  0 2025-08-25 13:32:00
 0  0      0 31453812   5504 6110748    0    0     0     0  949 1428  0  0 100  0  0 2025-08-25 13:32:01
 0  0      0 31453812   5504 6110748    0    0     0    68  841 1376  0  0 100  0  0 2025-08-25 13:32:02
 0  0      0 31454704   5504 6110748    0    0     0     0 1147 1831  0  0 100  0  0 2025-08-25 13:32:03
 0  0      0 31454820   5504 6110748    0    0     0     8  903 1391  0  0 100  0  0 2025-08-25 13:32:04
 0  0      0 31454820   5504 6110748    0    0     0     8  807 1377  0  0 100  0  0 2025-08-25 13:32:05
 0  0      0 31454820   5504 6110748    0    0     0     0  846 1390  0  0 100  0  0 2025-08-25 13:32:06
 0  0      0 31454820   5504 6110748    0    0     0    52  858 1404  0  0 100  0  0 2025-08-25 13:32:07
 0  0      0 31454820   5504 6110748    0    0     0     0  854 1396  0  0 100  0  0 2025-08-25 13:32:08
 0  0      0 31460184   5504 6110748    0    0     0     0 1122 1535  0  0 100  0  0 2025-08-25 13:32:09
 0  0      0 31464324   5504 6110748    0    0     0     4  997 1507  0  0 100  0  0 2025-08-25 13:32:10
 0  0      0 31465496   5504 6110748    0    0     0     0 1065 1548  0  0 100  0  0 2025-08-25 13:32:11
 0  0      0 31465748   5504 6110748    0    0     0    84  904 1405  0  0 100  0  0 2025-08-25 13:32:12
 0  0      0 31465748   5504 6110748    0    0     0     0  961 1437  0  0 100  0  0 2025-08-25 13:32:13
 0  0      0 31465748   5504 6110748    0    0     0     8  857 1401  0  0 100  0  0 2025-08-25 13:32:14
 0  0      0 31466328   5504 6110748    0    0     0     0  986 1490  0  0 100  0  0 2025-08-25 13:32:15
 0  0      0 31466328   5504 6110748    0    0     0     4  901 1400  0  0 100  0  0 2025-08-25 13:32:16
 0  0      0 31465068   5504 6110748    0    0     0     0  883 1391  0  0 100  0  0 2025-08-25 13:32:17
 0  0      0 31465068   5504 6110748    0    0     0   180 1008 1534  0  0 100  0  0 2025-08-25 13:32:18
 0  0      0 31465068   5504 6110748    0    0     0     0  930 1435  0  0 100  0  0 2025-08-25 13:32:19
 1  0      0 31465068   5504 6110748    0    0     0     0  981 1427  0  0 100  0  0 2025-08-25 13:32:20
 0  0      0 31465068   5504 6110748    0    0     0     0  853 1393  0  0 100  0  0 2025-08-25 13:32:21
 0  0      0 31465068   5504 6110748    0    0     0     4  798 1342  0  0 100  0  0 2025-08-25 13:32:22
 0  0      0 31465068   5504 6110752    0    0     0    84 4516 4734  1  0 99  0  0 2025-08-25 13:32:23
 0  0      0 31465784   5504 6110752    0    0     0     0  995 1456  0  0 100  0  0 2025-08-25 13:32:24
 0  0      0 31466020   5504 6110720    0    0     0   192  999 1505  0  0 100  0  0 2025-08-25 13:32:25
 0  0      0 31464760   5504 6110720    0    0     0     8 1118 1492  0  0 100  0  0 2025-08-25 13:32:26
 0  0      0 31463252   5504 6110720    0    0     0     0  996 1476  0  0 100  0  0 2025-08-25 13:32:27
 0  0      0 31463252   5504 6110720    0    0     0   112  841 1438  0  0 100  0  0 2025-08-25 13:32:28
 0  0      0 31463252   5504 6110720    0    0     0     0  794 1354  0  0 100  0  0 2025-08-25 13:32:29
 0  0      0 31463252   5504 6110720    0    0     0    12  838 1382  0  0 100  0  0 2025-08-25 13:32:30
 0  0      0 31463252   5504 6110720    0    0     0     0  937 1460  0  0 100  0  0 2025-08-25 13:32:31
 0  0      0 31463252   5504 6110720    0    0     0     0  864 1370  0  0 100  0  0 2025-08-25 13:32:32
 0  0      0 31463252   5504 6110720    0    0     0    56  939 1445  0  0 100  0  0 2025-08-25 13:32:33
 0  0      0 31463252   5504 6110720    0    0     0     4  850 1376  0  0 100  0  0 2025-08-25 13:32:34
 0  0      0 31463252   5504 6110720    0    0     0     0  909 1449  0  0 100  0  0 2025-08-25 13:32:35
 0  0      0 31463252   5504 6110720    0    0     0     0  848 1375  0  0 100  0  0 2025-08-25 13:32:36
 0  0      0 31461740   5504 6110720    0    0     0     0  855 1362  0  0 100  0  0 2025-08-25 13:32:37
 0  0      0 31461492   5504 6110720    0    0     0    44  810 1367  0  0 100  0  0 2025-08-25 13:32:38
 0  0      0 31461492   5504 6110720    0    0     0     0  953 1454  0  0 100  0  0 2025-08-25 13:32:39
 0  0      0 31461492   5504 6110724    0    0     0     8  799 1360  0  0 100  0  0 2025-08-25 13:32:40
 0  0      0 31462960   5504 6110724    0    0     0     0 1213 1596  0  0 100  0  0 2025-08-25 13:32:41
 0  0      0 31462988   5504 6110724    0    0     0     0 1744 1955  0  0 100  0  0 2025-08-25 13:32:42
 0  0      0 31465088   5504 6110724    0    0     0    76 1998 2071  0  0 100  0  0 2025-08-25 13:32:43
 0  0      0 31467096   5504 6110724    0    0     0     0 1344 1668  0  0 100  0  0 2025-08-25 13:32:44
 0  0      0 31467096   5504 6110724    0    0     0     0  781 1348  0  0 100  0  0 2025-08-25 13:32:45
 0  0      0 31465704   5504 6110724    0    0     0     4 4131 4439  0  0 100  0  0 2025-08-25 13:32:46
 0  0      0 31465704   5504 6110724    0    0     0     0  880 1402  0  0 100  0  0 2025-08-25 13:32:47
 1  0      0 31465704   5504 6110724    0    0     0   472  919 1447  0  0 100  0  0 2025-08-25 13:32:48
 0  0      0 31465704   5504 6110724    0    0     0     0  855 1392  0  0 100  0  0 2025-08-25 13:32:49
13  0      0 31465704   5504 6110724    0    0     0     8 3645 10215  9  0 91  0  0 2025-08-25 13:32:50
 0  0      0 31464948   5504 6110764    0    0     0    64 1819 3553  2  0 98  0  0 2025-08-25 13:32:51
 0  0      0 31464948   5504 6110764    0    0     0     4  851 1399  0  0 100  0  0 2025-08-25 13:32:52
 0  0      0 31464948   5504 6110764    0    0     0    80  854 1396  0  0 100  0  0 2025-08-25 13:32:53
 0  0      0 31464948   5504 6110764    0    0     0     4 1208 1671  0  0 99  0  0 2025-08-25 13:32:54
